sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1580-141083-0000,babble,-5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my day to avoid such traffic for a preliminary event to make it a good place or give a clue if you can't drive it.,0.6,0.43137254901960786,8.94,-0.8782840023438135,215.35408399358857,0.02408882371292937
1580-141083-0000,babble,-5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor not to date the boy that's a great group.,0.8333333333333334,0.7189542483660131,8.94,-1.3203263002283432,2476.055290986551,0.2769636790812697
1580-141083-0000,babble,-5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my state to avoid social justice for a two-way messy event to make a two-way place or give a clue to the two people in the community.,0.6333333333333333,0.4444444444444444,8.94,-0.916911450827994,519.3277500075055,0.058090352349832834
1580-141083-0000,babble,-5,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor not to date. The boy said that we can prepare to give up. We can prepare to give up. We can prepare to do it.,0.8666666666666667,0.5947712418300654,8.94,-0.9214993221003834,415.7894999952987,0.04650889261692379
1580-141083-0000,babble,0,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as we serve to limit the events to any particular place or give a clue as to the people concerned.,0.1,0.0392156862745098,8.94,-0.32509975135326385,232.5425000017276,0.026011465324578032
1580-141083-0000,babble,0,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor and mark the to avoid such term. Search to limit the event to make particular flights. Or give a clue to the people of the program.,0.5,0.33986928104575165,8.94,-0.7731694166476911,220.14116600621492,0.024624291499576612
1580-141083-0000,babble,0,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as reserve to limit the events to any particular place or give a clue as to the people who can serve.,0.2,0.10457516339869281,8.94,-0.44397483645258723,232.88737499387935,0.02605004194562409
1580-141083-0000,babble,0,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor and mark the to avoid such term. Search to limit the event to make particular flights. Or give a clue to the people of the program.,0.5,0.33986928104575165,8.94,-0.7731694166476911,221.62229199602734,0.024789965547654065
1580-141083-0000,babble,5,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.22369721283515295,243.92033299955074,0.027284153579368094
1580-141083-0000,babble,5,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as we serve to limit the event to any particular place or give a clue as to the people of concern.,0.16666666666666666,0.0718954248366013,8.94,-0.45913068023887843,219.20283300278243,0.024519332550646804
1580-141083-0000,babble,5,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2225842016438643,228.66604100272525,0.02557785693542788
1580-141083-0000,babble,5,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as we serve to limit the event to any particular place or give a clue as to the people of concern.,0.16666666666666666,0.0718954248366013,8.94,-0.45913068023887843,231.13324999576434,0.025853831095723083
1580-141083-0000,babble,10,raw,none,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.20705554634332657,218.10241699859034,0.024396243512146573
1580-141083-0000,babble,10,wiener,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the events to any particular place or give a clue as to the people concerned.,0.13333333333333333,0.058823529411764705,8.94,-0.3422836462656657,218.09849998680875,0.024395805367651985
1580-141083-0000,babble,10,spectral_sub,spectral_subtraction,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned.,0.06666666666666667,0.013071895424836602,8.94,-0.2124086974395646,239.39429099846166,0.026777884899156786
1580-141083-0000,babble,10,adaptive,wiener,i will endeavour in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned,I will endeavor in my statement to avoid such terms as with her to limit the events to any particular place or give a clue as to the people concerned.,0.13333333333333333,0.058823529411764705,8.94,-0.3422836462656657,216.1858339968603,0.024181860626047016
